confidence_interval,corrected_p_value,details,effect_size,metric_name,raw_p_value,sample_count,statistic,system_a,system_b,test_name
"{""high"": -1191.9500000000116, ""level"": 0.95, ""low"": -1191.9500000000116}",,"{""differences"": [-1191.9500000000116], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-1191.9500000000116,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -1133.4500000000116, ""level"": 0.95, ""low"": -1133.4500000000116}",,"{""differences"": [-1133.4500000000116], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-1133.4500000000116,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -471.90000000000873, ""level"": 0.95, ""low"": -471.90000000000873}",,"{""differences"": [-471.90000000000873], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-471.90000000000873,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 100073.5, ""level"": 0.95, ""low"": 100073.5}",,"{""differences"": [100073.5], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,100073.5,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 60589.7, ""level"": 0.95, ""low"": 60589.7}",,"{""differences"": [60589.7], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,60589.7,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -47647.049999999974, ""level"": 0.95, ""low"": -47647.049999999974}",,"{""differences"": [-47647.049999999974], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-47647.049999999974,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -47588.549999999974, ""level"": 0.95, ""low"": -47588.549999999974}",,"{""differences"": [-47588.549999999974], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-47588.549999999974,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -46926.99999999997, ""level"": 0.95, ""low"": -46926.99999999997}",,"{""differences"": [-46926.99999999997], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-46926.99999999997,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 53618.40000000003, ""level"": 0.95, ""low"": 53618.40000000003}",,"{""differences"": [53618.40000000003], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,53618.40000000003,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 14134.600000000035, ""level"": 0.95, ""low"": 14134.600000000035}",,"{""differences"": [14134.600000000035], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,14134.600000000035,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 58.5, ""level"": 0.95, ""low"": 58.5}",,"{""differences"": [58.5], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,58.5,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 720.0500000000029, ""level"": 0.95, ""low"": 720.0500000000029}",,"{""differences"": [720.0500000000029], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,720.0500000000029,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 101265.45000000001, ""level"": 0.95, ""low"": 101265.45000000001}",,"{""differences"": [101265.45000000001], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,101265.45000000001,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 61781.65000000001, ""level"": 0.95, ""low"": 61781.65000000001}",,"{""differences"": [61781.65000000001], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,61781.65000000001,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 661.5500000000029, ""level"": 0.95, ""low"": 661.5500000000029}",,"{""differences"": [661.5500000000029], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,661.5500000000029,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 101206.95000000001, ""level"": 0.95, ""low"": 101206.95000000001}",,"{""differences"": [101206.95000000001], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,101206.95000000001,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 61723.15000000001, ""level"": 0.95, ""low"": 61723.15000000001}",,"{""differences"": [61723.15000000001], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,61723.15000000001,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 100545.4, ""level"": 0.95, ""low"": 100545.4}",,"{""differences"": [100545.4], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,100545.4,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 61061.600000000006, ""level"": 0.95, ""low"": 61061.600000000006}",,"{""differences"": [61061.600000000006], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,61061.600000000006,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -39483.799999999996, ""level"": 0.95, ""low"": -39483.799999999996}",,"{""differences"": [-39483.799999999996], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,p95_latency,,1,-39483.799999999996,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.08333333333333334, ""level"": 0.95, ""low"": -0.08333333333333334}",,"{""differences"": [-0.08333333333333334], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.08333333333333334,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.0888888888888889, ""level"": 0.95, ""low"": -0.0888888888888889}",,"{""differences"": [-0.0888888888888889], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.0888888888888889,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.08333333333333334, ""level"": 0.95, ""low"": -0.08333333333333334}",,"{""differences"": [-0.08333333333333334], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.08333333333333334,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.0888888888888889, ""level"": 0.95, ""low"": -0.0888888888888889}",,"{""differences"": [-0.0888888888888889], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.0888888888888889,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.1388888888888889, ""level"": 0.95, ""low"": -0.1388888888888889}",,"{""differences"": [-0.1388888888888889], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.1388888888888889,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": -0.07070707070707072, ""level"": 0.95, ""low"": -0.07070707070707072}",,"{""differences"": [-0.07070707070707072], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.07070707070707072,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.005555555555555564, ""level"": 0.95, ""low"": -0.005555555555555564}",,"{""differences"": [-0.005555555555555564], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.005555555555555564,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.0,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.005555555555555564, ""level"": 0.95, ""low"": -0.005555555555555564}",,"{""differences"": [-0.005555555555555564], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.005555555555555564,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.05555555555555555, ""level"": 0.95, ""low"": -0.05555555555555555}",,"{""differences"": [-0.05555555555555555], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.05555555555555555,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.012626262626262624, ""level"": 0.95, ""low"": 0.012626262626262624}",,"{""differences"": [0.012626262626262624], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.012626262626262624,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.005555555555555564, ""level"": 0.95, ""low"": 0.005555555555555564}",,"{""differences"": [0.005555555555555564], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.005555555555555564,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.0,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.04999999999999999, ""level"": 0.95, ""low"": -0.04999999999999999}",,"{""differences"": [-0.04999999999999999], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.04999999999999999,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.018181818181818188, ""level"": 0.95, ""low"": 0.018181818181818188}",,"{""differences"": [0.018181818181818188], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.018181818181818188,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.005555555555555564, ""level"": 0.95, ""low"": -0.005555555555555564}",,"{""differences"": [-0.005555555555555564], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.005555555555555564,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.05555555555555555, ""level"": 0.95, ""low"": -0.05555555555555555}",,"{""differences"": [-0.05555555555555555], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.05555555555555555,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.012626262626262624, ""level"": 0.95, ""low"": 0.012626262626262624}",,"{""differences"": [0.012626262626262624], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.012626262626262624,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.04999999999999999, ""level"": 0.95, ""low"": -0.04999999999999999}",,"{""differences"": [-0.04999999999999999], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,-0.04999999999999999,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.018181818181818188, ""level"": 0.95, ""low"": 0.018181818181818188}",,"{""differences"": [0.018181818181818188], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.018181818181818188,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.06818181818181818, ""level"": 0.95, ""low"": 0.06818181818181818}",,"{""differences"": [0.06818181818181818], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.06818181818181818,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.4444444444444445, ""level"": 0.95, ""low"": -0.4444444444444445}",,"{""differences"": [-0.4444444444444445], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.4444444444444445,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.4444444444444445, ""level"": 0.95, ""low"": -0.4444444444444445}",,"{""differences"": [-0.4444444444444445], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.4444444444444445,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.4444444444444445, ""level"": 0.95, ""low"": -0.4444444444444445}",,"{""differences"": [-0.4444444444444445], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.4444444444444445,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.4444444444444445, ""level"": 0.95, ""low"": -0.4444444444444445}",,"{""differences"": [-0.4444444444444445], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.4444444444444445,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.1111111111111111, ""level"": 0.95, ""low"": 0.1111111111111111}",,"{""differences"": [0.1111111111111111], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.1111111111111111,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.1111111111111111, ""level"": 0.95, ""low"": 0.1111111111111111}",,"{""differences"": [0.1111111111111111], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.1111111111111111,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.0,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.0,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.0,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.5555555555555556, ""level"": 0.95, ""low"": 0.5555555555555556}",,"{""differences"": [0.5555555555555556], ""paired_keys"": [[""7759a683-adb7-4e2a-932e-185cdeabc93b"", 1]], ""scope"": {""patients"": [""SYN-CSM-002""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.5555555555555556,dense_rag,long_context,scoped_paired_difference_normal_approximation
