confidence_interval,corrected_p_value,details,effect_size,metric_name,raw_p_value,sample_count,statistic,system_a,system_b,test_name
"{""high"": 0.1746031746031746, ""level"": 0.95, ""low"": 0.1746031746031746}",,"{""differences"": [0.1746031746031746], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.1746031746031746,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.6388888888888888, ""level"": 0.95, ""low"": 0.6388888888888888}",,"{""differences"": [0.6388888888888888], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_precision,,1,0.6388888888888888,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.2857142857142857, ""level"": 0.95, ""low"": -0.2857142857142857}",,"{""differences"": [-0.2857142857142857], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.2857142857142857,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.2142857142857143, ""level"": 0.95, ""low"": -0.2142857142857143}",,"{""differences"": [-0.2142857142857143], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.2142857142857143,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.2857142857142857, ""level"": 0.95, ""low"": -0.2857142857142857}",,"{""differences"": [-0.2857142857142857], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.2857142857142857,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.3571428571428571, ""level"": 0.95, ""low"": -0.3571428571428571}",,"{""differences"": [-0.3571428571428571], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.3571428571428571,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.07142857142857145, ""level"": 0.95, ""low"": 0.07142857142857145}",,"{""differences"": [0.07142857142857145], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.07142857142857145,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.4285714285714286, ""level"": 0.95, ""low"": 0.4285714285714286}",,"{""differences"": [0.4285714285714286], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.4285714285714286,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0714285714285714, ""level"": 0.95, ""low"": 0.0714285714285714}",,"{""differences"": [0.0714285714285714], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.0714285714285714,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.0,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.0714285714285714, ""level"": 0.95, ""low"": -0.0714285714285714}",,"{""differences"": [-0.0714285714285714], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.0714285714285714,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.35714285714285715, ""level"": 0.95, ""low"": 0.35714285714285715}",,"{""differences"": [0.35714285714285715], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.35714285714285715,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.7142857142857143, ""level"": 0.95, ""low"": 0.7142857142857143}",,"{""differences"": [0.7142857142857143], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.7142857142857143,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.0714285714285714, ""level"": 0.95, ""low"": -0.0714285714285714}",,"{""differences"": [-0.0714285714285714], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.0714285714285714,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": -0.1428571428571428, ""level"": 0.95, ""low"": -0.1428571428571428}",,"{""differences"": [-0.1428571428571428], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.1428571428571428,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.28571428571428575, ""level"": 0.95, ""low"": 0.28571428571428575}",,"{""differences"": [0.28571428571428575], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.28571428571428575,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.6428571428571429, ""level"": 0.95, ""low"": 0.6428571428571429}",,"{""differences"": [0.6428571428571429], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.6428571428571429,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -0.0714285714285714, ""level"": 0.95, ""low"": -0.0714285714285714}",,"{""differences"": [-0.0714285714285714], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,-0.0714285714285714,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.35714285714285715, ""level"": 0.95, ""low"": 0.35714285714285715}",,"{""differences"": [0.35714285714285715], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.35714285714285715,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.7142857142857143, ""level"": 0.95, ""low"": 0.7142857142857143}",,"{""differences"": [0.7142857142857143], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.7142857142857143,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.42857142857142855, ""level"": 0.95, ""low"": 0.42857142857142855}",,"{""differences"": [0.42857142857142855], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.42857142857142855,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.7857142857142857, ""level"": 0.95, ""low"": 0.7857142857142857}",,"{""differences"": [0.7857142857142857], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.7857142857142857,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.3571428571428571, ""level"": 0.95, ""low"": 0.3571428571428571}",,"{""differences"": [0.3571428571428571], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,retrieval_recall,,1,0.3571428571428571,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,dense_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,dense_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,dense_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,graph_rag,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,graph_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,graph_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,graph_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,hippo_rag,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,hippo_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,hippo_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,hybrid_rag,long_context,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,hybrid_rag,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 0.0, ""level"": 0.95, ""low"": 0.0}",,"{""differences"": [0.0], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,state_accuracy,,1,0.0,long_context,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": 859.9000000000001, ""level"": 0.95, ""low"": 859.9000000000001}",,"{""differences"": [859.9000000000001], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,859.9000000000001,csm,dense_rag,scoped_paired_difference_normal_approximation
"{""high"": 751.75, ""level"": 0.95, ""low"": 751.75}",,"{""differences"": [751.75], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,751.75,csm,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": 792.6000000000001, ""level"": 0.95, ""low"": 792.6000000000001}",,"{""differences"": [792.6000000000001], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,792.6000000000001,csm,hippo_rag,scoped_paired_difference_normal_approximation
"{""high"": 767.9000000000001, ""level"": 0.95, ""low"": 767.9000000000001}",,"{""differences"": [767.9000000000001], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,767.9000000000001,csm,hybrid_rag,scoped_paired_difference_normal_approximation
"{""high"": 1200.2500000000002, ""level"": 0.95, ""low"": 1200.2500000000002}",,"{""differences"": [1200.2500000000002], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,1200.2500000000002,csm,long_context,scoped_paired_difference_normal_approximation
"{""high"": 140.95000000000027, ""level"": 0.95, ""low"": 140.95000000000027}",,"{""differences"": [140.95000000000027], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,140.95000000000027,csm,rolling_summary,scoped_paired_difference_normal_approximation
"{""high"": -108.15000000000009, ""level"": 0.95, ""low"": -108.15000000000009}",,"{""differences"": [-108.15000000000009], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,-108.15000000000009,dense_rag,graph_rag,scoped_paired_difference_normal_approximation
"{""high"": -67.29999999999995, ""level"": 0.95, ""low"": -67.29999999999995}",,"{""differences"": [-67.29999999999995], ""paired_keys"": [[""8e262a8f-3296-42f8-8ce0-cd6637098f9c"", 1]], ""scope"": {""patients"": [""SYN-CSM-003""], ""questions"": ""all"", ""repetitions"": ""all"", ""systems"": [""csm"", ""dense_rag"", ""graph_rag"", ""hippo_rag"", ""hybrid_rag"", ""long_context"", ""rolling_summary""]}}",,tokens_per_query,,1,-67.29999999999995,dense_rag,hippo_rag,scoped_paired_difference_normal_approximation
